단축코드,한글명,시가총액,per,pbr,ROE,부채비율,배당수익률
259960,크래프톤                                ST1002900000000 N BYYY YY    N  0  N     0002710000000100001NNN00NNN000000020Y0900000001272680000000001002021081000000000004739300000000000492768160012       0 NYY0,130807.0,10.16,1.91,11.33,12.35,0.0
261060,TIGER 코스닥150IT                       EF 000000000000NN 0NNN2NN    N  0  Y     0000173050000100001NNN00NNN000000100N0900000000128560000000000002016121500000000000048000000000000000000000012       0 NNN,83.0,0.0,0.0,0.0,0.0,1.45
261070,TIGER 코스닥150바이오테크               EF 000000000000NN 0NNN2NN    N  0  Y     0000165100000100001NNN00NNN000000030Y0900000001278410000000000002016121500000000000214000000000000000000000012       0 NNN00000,362.0,0.0,0.0,0.0,0.0,0.48
261110,TIGER 미국달러선물레버리지              EF 000000000000NN 0NNN2NN    N  0  N     0000168450000100001NNN00NNN000000100N0900000000039930000000000002016122700000000000070000000000000000000000012       0 NNN0000000,117.0,0.0,0.0,0.0,0.0,0.0
261120,TIGER 미국달러선물인버스2X              EF 000000000000NN 0NNN2NN    N  0  N     0000051800000100001NNN00NNN000000100N0900000000166180000000000002016122700000000000520000000000000000000000012       0 NNN000000,270.0,0.0,0.0,0.0,0.0,0.0
261140,TIGER 우선주                            EF 000000000000NN 0NNN2NN    N  0  Y     0000178900000100001NNN00NNN000000100N0900000000687360000000000002017010600000000000150000000000000000000000012       0 NNN,272.0,0.0,0.0,0.0,0.0,0.63
261220,KODEX WTI원유선물(H)                    EF 000000000000NN 0NNN2NN    N  0  N     0000138750000100001NNN00NNN000000100N0900000004720560000000000002016122700000000000635000000000000000000000012       0 NNN0,882.0,0.0,0.0,0.0,0.0,0.0
261240,KODEX 미국달러선물                      EF 000000000000NN 0NNN2NN    N  0  N     0000144750000100001NNN00NNN000000030Y0900000000595180000000000002016122700000000000419000000000000000000000012       0 NNN000,606.0,0.0,0.0,0.0,0.0,0.0
261250,KODEX 미국달러선물레버리지              EF 000000000000NN 0NNN2NN    N  0  N     0000167250000100001NNN00NNN000000100N0900000000836560000000000002016122700000000000217000000000000000000000012       0 NNN0000000,362.0,0.0,0.0,0.0,0.0,0.0
261260,KODEX 미국달러선물인버스2X              EF 000000000000NN 0NNN2NN    N  0  N     0000051800000100001NNN00NNN000000100N0900000009195180000000000002016122700000000005117000000000000000000000012       0 NNN000000,2656.0,0.0,0.0,0.0,0.0,0.0
261270,KODEX 미국달러선물인버스                EF 000000000000NN 0NNN2NN    N  0  N     0000078700000100001NNN00NNN000000060Y0900000000941670000000000002016122700000000000931000000000000000000000012       0 NNN000000,734.0,0.0,0.0,0.0,0.0,0.0
261920,ACE MSCI필리핀(합성)                    EF 000000000000NN 0NNN2NN    N  0  Y     0000129350000100001NNN00NNN000000100N0900000000025960000000000002016122800000000000040000000000000000000000012       0 NNN00,52.0,0.0,0.0,0.0,0.0,0.0
264900,크라운제과                              ST3002700050000 N 0NNN NN    N  0  N     0000088600000100001NNN00NNN000000100N0900000000192960000000002002017041100000000001252300000000000250477000012       0 NNY00,1130.0,7.15,0.55,7.99,63.08,140.0
265690,ACE 러시아MSCI(합성)                    EF 000000000000NN 0NNN2NN    N  0  Y     0000085350000100001YNN00NNN000000100N0900000000000000000000000002017032100000000000185000000000000000000000012       0 NNN00,158.0,0.0,0.0,0.0,0.0,0.93
266160,RISE 고배당                             EF 000000000000NN 0NNN2NN    N  0  Y     0000193750000100001NNN00NNN000000030Y0900000001304820000000000002017041400000000000475000000000000000000000012       0 NNN,934.0,0.0,0.0,0.0,0.0,0.55
266360,KODEX K콘텐츠                           EF 000000000000NN 0NNN2NN    N  0  Y     0000138000000100001NNN00NNN000000030Y0900000002291260000000000002017032800000000000520000000000000000000000012       0 NNN,734.0,0.0,0.0,0.0,0.0,0.67
266370,KODEX IT                                EF 000000000000NN 0NNN2NN    N  0  Y     0000284500000100001NNN00NNN000000100N0900000000335090000000000002017032800000000000130000000000000000000000012       0,375.0,0.0,0.0,0.0,0.0,2.0
266390,KODEX 경기소비재                        EF 000000000000NN 0NNN2NN    N  0  Y     0000095700000100001NNN00NNN000000100N0900000000251920000000000002017032800000000000060000000000000000000000012       0 NNN00,57.0,0.0,0.0,0.0,0.0,1.57
266410,KODEX 필수소비재                        EF 000000000000NN 0NNN2NN    N  0  Y     0000081850000100001NNN00NNN000000100N0900000000311240000000000002017032800000000000180000000000000000000000012       0 NNN00,147.0,0.0,0.0,0.0,0.0,1.45
266420,KODEX 헬스케어                          EF 000000000000NN 0NNN2NN    N  0  Y     0000198300000100001NNN00NNN000000030Y0900000001410680000000000002017032800000000000350000000000000000000000012       0 NNN0,710.0,0.0,0.0,0.0,0.0,0.43
266550,PLUS 중형주저변동50                     EF 000000000000NN 0NNN2NN    N  0  Y     0000150350000100001NNN00NNN000000100N0900000000005150000000000002017032800000000000025000000000000000000000012       0 NNN000,38.0,0.0,0.0,0.0,0.0,3.81
267250,HD현대                                  ST1002100000000 N 4YNY NY    N  0  N     0002100000000100001NNN00NNN000000020Y0900000003859740000000010002017051000000000007899300000000008143308500012       0 NY,161936.0,31.81,1.77,7.5,167.49,0.0
267260,HD현대일렉트릭                          ST1002700130000 N 2YNY YY    N  0  N     0008850000000100001NNN00NNN000000020Y0900000002099580000000050002017051000000000003604700000000018023567500012       0 NYY000,313610.0,62.53,20.67,37.77,149.95,38.0
267270,HD현대건설기계                          ST2002700120000 N 0NNY NN    N  0  N     0001033000000100001NNN00NNN000000030Y0900000004298360000000050002017051000000000001735700000000009397649500012       0 NYY000,17358.0,18.95,1.08,3.95,84.53,10.0
267290,경동도시가스                            ST3001700000000 N 0NNN NN    N  0  N     0000207000000100001NNN00NNN000000100N0900000000154990000000025002017051200000000000589500000000001473851500012       0 NNY000,1209.0,4.22,0.27,8.91,67.67,35.0
267440,RISE 미국장기국채선물(H)                EF 000000000000NN 0NNN2NN    N  0  N     0000087800000100001NNN00NNN000000100N0900000000041750000000000002017042000000000000090000000000000000000000012       0 NNN00000,79.0,0.0,0.0,0.0,0.0,0.0
267450,RISE 미국장기국채선물인버스(H)          EF 000000000000NN 0NNN2NN    N  0  N     0000106700000100001NNN00NNN000000100N0900000000000350000000000002017042000000000000050000000000000000000000012       0 NNN00000000,54.0,0.0,0.0,0.0,0.0,0.0
267490,RISE 미국장기국채선물레버리지(합성 H)   EF 000000000000NN 0NNN2NN    N  0  N     0000059400000100001NNN00NNN000000100N0900000000030460000000000002017042000000000000120000000000000000000000012       0 NNN00000000000,71.0,0.0,0.0,0.0,0.0,0.0
267770,TIGER 200선물레버리지                   EF 000000000000NN 0NNN2NN    N  0  N     0000332850000100001NNN00NNN000000100N0900000033962890000000000002017042500000000000300000000000000000000000012       0 NNN000,1021.0,0.0,0.0,0.0,0.0,0.0
267850,아시아나IDT                             ST3002900000000 N 0NNN NN    N  0  N     0000117100000100001NNN00NNN000000060Y0900000000053930000000005002018112300000000001110000000000000555000000012       0 NNY0,1299.0,11.04,0.77,7.06,30.35,100.0
268280,미원에스씨                              ST2002700080000 N 4NNN NN    N  0  N     0001373000000100001NNN00NNN000000030Y0900000000009310000000005002017052200000000000500000000000000263394550012       0 NNY00,7025.0,12.87,1.65,13.67,24.18,200.0
269370,TIGER S&P글로벌인프라(합성)             EF 000000000000NN 0NNN2NN    N  0  Y     0000166350000100001NNN00NNN000000100N0900000000017660000000000002017051600000000000080000000000000000000000012       0 NNN00000,133.0,0.0,0.0,0.0,0.0,1.0
269420,KODEX S&P글로벌인프라(합성)             EF 000000000000NN 0NNN2NN    N  0  Y     0000210050000100001NNN00NNN000000100N0900000000041240000000000002017051600000000000097300000000000000000000012       0 NNN00000,206.0,0.0,0.0,0.0,0.0,0.0
269530,PLUS S&P글로벌인프라                    EF 000000000000NN 0NNN2NN    N  0  Y     0000193050000100001NNN00NNN000000100N0900000000121230000000000002017051600000000000050000000000000000000000012       0 NNN000,96.0,0.0,0.0,0.0,0.0,1.6
269540,PLUS 미국S&P500(H)                      EF 000000000000NN 0NNN2NN    N  0  Y     0000273650000100001NNN00NNN000000030Y0900000000076740000000000002017051600000000000260000000000000000000000012       0 NN,708.0,0.0,0.0,0.0,0.0,2.55
270800,RISE KQ고배당                           EF 000000000000NN 0NNN2NN    N  0  Y     0000134000000100001NNN00NNN000000100N0900000000017910000000000002017070700000000000055000000000000000000000012       0 NNN,74.0,0.0,0.0,0.0,0.0,0.2
270810,RISE 코스닥150                          EF 000000000000NN 0NNN2NN    N  0  Y     0000151250000100001NNN00NNN000000030Y0900000000966130000000000002017061600000000000736000000000000000000000012       0 NNN,1125.0,0.0,0.0,0.0,0.0,0.1
271050,KODEX WTI원유선물인버스(H)              EF 000000000000NN 0NNN2NN    N  0  N     0000042100000100001NNN00NNN000000100N0900000000898030000000000002017061300000000000375000000000000000000000012       0 NNN0000,157.0,0.0,0.0,0.0,0.0,0.0
271060,KODEX 3대농산물선물(H)                  EF 000000000000NN 0NNN2NN    N  0  N     0000079900000100001NNN00NNN000000030Y0900000001486460000000000002017061300000000000396000000000000000000000012       0 NNN000,318.0,0.0,0.0,0.0,0.0,0.0
271560,오리온                                  ST1002700050000 N 7YNY NY    N  0  N     0001005000000100001NNN00NNN000000030Y0900000001216810000000005002017070700000000003953600000000001976806600012       0 NYY,39259.0,7.48,1.13,10.0,15.13,500.0
271940,일진하이솔루스                          ST2002700150000 N 0NNN NN    N  0  N     0000193500000100001NNN00NNN000000100N0900000001167710000000005002021090100000000003631300000000001815659500012       0 NNY0000,6961.0,383.4,2.19,0.57,8.44,0.0
271980,제일약품                                ST3002700090000 N 0NNN NN    N  0  N     0000144200000100001NNN00NNN000000100N0900000000206810000000005002017071700000000001470400000000000735243600012       0 NNY0,2115.0,-7.06,1.1,6.01,113.86,0.0
272210,한화시스템                              ST1002700130000 N 9YNY YY    N  0  N     0000630000000100001NNN00NNN000000020Y0900000102592970000000050002019111300000000018891900000000094459694500012       0 NYY00,113163.0,24.91,4.48,5.07,111.33,7.0
272450,진에어                                  ST3001900000000 N 0NNN NN    N  0  N     0000072400000100001NNN00NNN000000100N0900000002422240000000010002017120800000000005220000000000005220000000012       0 NNY,3764.0,3.93,1.56,51.15,430.65,0.0
272550,삼양패키징                              ST3002700080000 N 0NNN NN    N  0  N     0000144100000100001NNN00NNN000000060Y0900000000830810000000050002017112900000000001533000000000007894335500012       0 NNY00,2174.0,10.95,0.58,4.93,72.71,10.0
272560,RISE 단기국공채액티브                   EF 000000000000NN 0NNN2NN    N  0  Y     0001142250000100001NNN00NNN000000060Y0900000000094330000000000002017062900000000000181200000000000000000000012       0 NNN00000,2070.0,0.0,0.0,0.0,0.0,0.0
272570,RISE 중장기국공채액티브                 EF 000000000000NN 0NNN2NN    N  0  Y     0001114750000100001NNN00NNN000000100N0900000000001880000000000002017062900000000000022500000000000000000000012       0 NNN000000,251.0,0.0,0.0,0.0,0.0,0.0
272580,TIGER 단기채권액티브                    EF 000000000000NN 0NNN2NN    N  0  Y     0000562950000100001NNN00NNN000000060Y0900000000520060000000000002017062900000000001473200000000000000000000012       0 NNN0000,8294.0,0.0,0.0,0.0,0.0,0.0
272910,ACE 중장기국공채액티브                  EF 000000000000NN 0NNN2NN    N  0  Y     0001089750000100001NNN00NNN000000060Y0900000000006350000000000002017062900000000000059700000000000000000000012       0 NNN000000,650.0,0.0,0.0,0.0,0.0,0.0
273130,KODEX 종합채권(AA-이상)액티브           EF 000000000000NN 0NNN2NN    N  0  Y     0001180250000100001NNN00NNN000000060Y0900000000475070000000000002017062900000000002934300000000000000000000012       0 NNN000000,34607.0,0.0,0.0,0.0,0.0,0.0
273140,KODEX 단기변동금리부채권액티브          EF 000000000000NN 0NNN2NN    N  0  Y     0001147800000100001NNN00NNN000000060Y0900000000037720000000000002017062900000000000249400000000000000000000012       0 NNN000000000,2863.0,0.0,0.0,0.0,0.0,0.23
275280,KODEX 모멘텀주                          EF 000000000000NN 0NNN2NN    N  0  Y     0000235050000100001NNN00NNN000000100N0900000000035410000000000002017071100000000000070000000000000000000000012       0 NNN0,165.0,0.0,0.0,0.0,0.0,2.71
275290,KODEX 가치주                            EF 000000000000NN 0NNN2NN    N  0  Y     0000166950000100001NNN00NNN000000100N0900000000036570000000000002017071100000000000090000000000000000000000012       0 NNN,150.0,0.0,0.0,0.0,0.0,3.48
275300,KODEX 우량주                            EF 000000000000NN 0NNN2NN    N  0  Y     0000149300000100001NNN00NNN000000100N0900000000119500000000000002017071100000000000130000000000000000000000012       0 NNN,196.0,0.0,0.0,0.0,0.0,1.9
275750,RISE 코스닥150선물인버스                EF 000000000000NN 0NNN2NN    N  0  N     0000030250000100001NNN00NNN000000100N0900000000099590000000000002017080100000000000055000000000000000000000012       0 NNN00000,16.0,0.0,0.0,0.0,0.0,0.0
275980,TIGER 글로벌4차산업혁신기술(합성 H)     EF 000000000000NN 0NNN2NN    N  0  Y     0000208300000100001NNN00NNN000000060Y0900000000107190000000000002017080100000000000378000000000000000000000012       0 NNN000000000,791.0,0.0,0.0,0.0,0.0,0.0
276000,TIGER 글로벌자원생산기업(합성 H)        EF 000000000000NN 0NNN2NN    N  0  Y     0000163400000100001NNN00NNN000000100N0900000000012230000000000002017080100000000000085000000000000000000000012       0 NNN00000000,138.0,0.0,0.0,0.0,0.0,0.0
276650,RISE 글로벌테크놀로지(합성 H)           EF 000000000000NN 0NNN2NN    N  0  Y     0000409400000100001NNN00NNN000000060Y0900000000001700000000000002017081700000000000075000000000000000000000012       0 NNN0000000,308.0,0.0,0.0,0.0,0.0,0.0
276970,KODEX 미국S&P500배당귀족커버드콜(합성 H)EF 000000000000NN 0NNN2NN    N  0  Y     0000073650000100001NNN00NNN000000060Y0900000000318110000000000002017081000000000000470000000000000000000000012       0 NNN000000000,347.0,0.0,0.0,0.0,0.0,1.16
276990,KODEX 글로벌로봇(합성)                  EF 000000000000NN 0NNN2NN    N  0  Y     0000231300000100001NNN00NNN000000060Y0900000000175560000000000002017081700000000000121400000000000000000000012       0 NNN0000,280.0,0.0,0.0,0.0,0.0,0.0
277540,ACE 아시아TOP50                         EF 000000000000NN 0NNN2NN    N  0  Y     0000242250000100001NNN00NNN000000100N0900000000020560000000000002017082300000000000085000000000000000000000012       0 NNN,204.0,0.0,0.0,0.0,0.0,0.0
277630,TIGER 코스피                            EF 000000000000NN 0NNN2NN    N  0  Y     0000422650000100001NNN00NNN000000030Y0900000003150480000000000002017083100000000000685000000000000000000000012       0 NNN,2921.0,0.0,0.0,0.0,0.0,0.4
277640,TIGER 코스피대형주                      EF 000000000000NN 0NNN2NN    N  0  Y     0000212250000100001NNN00NNN000000100N0900000000803790000000000002017083100000000000085000000000000000000000012       0 NNN000,182.0,0.0,0.0,0.0,0.0,0.26
277650,TIGER 코스피중형주                      EF 000000000000NN 0NNN2NN    N  0  Y     0000191400000100001NNN00NNN000000100N0900000000030730000000000002017083100000000000040000000000000000000000012       0 NNN000,76.0,0.0,0.0,0.0,0.0,1.6
278240,RISE 코스닥150선물레버리지              EF 000000000000NN 0NNN2NN    N  0  N     0000128250000100001NNN00NNN000000100N0900000000607320000000000002017083100000000000821000000000000000000000012       0 NNN000000,1075.0,0.0,0.0,0.0,0.0,0.0
278470,에이피알                                ST1002700080000 N 7NNY YY    N  0  N     0002535000000100001NNN00NNN000000030Y0900000006455180000000001002024022700000000003743000000000000389283900012       0 NYY0,95448.0,89.73,25.35,63.55,59.59,3590.0
278530,KODEX 200TR                             EF 000000000000NN 0NNN2NN    N  0  Y     0000206200000100001NNN00NNN000000030Y0900000021451990000000000002017112100000000018105000000000000000000000012       0,37767.0,0.0,0.0,0.0,0.0,0.0
278540,KODEX MSCI Korea TR                     EF 000000000000NN 0NNN2NN    N  0  Y     0000198300000100001NNN00NNN000000030Y0900000000403950000000000002017110900000000005140000000000000000000000012       0,10329.0,0.0,0.0,0.0,0.0,0.0
278620,PLUS 단기채권액티브                     EF 000000000000NN 0NNN2NN    N  0  Y     0001186450000100001NNN00NNN000000060Y0900000000118270000000000002017092600000000000038500000000000000000000012       0 NNN0000,457.0,0.0,0.0,0.0,0.0,0.0
279530,KODEX 고배당주                          EF 000000000000NN 0NNN2NN    N  0  Y     0000131500000100001NNN00NNN000000030Y0900000004838520000000000002017101700000000002260000000000000000000000012       0 NNN0,2992.0,0.0,0.0,0.0,0.0,0.53
